creation_date,listing_active_count,num_favorers,currency_code,sale_message,sales_count,review_count,shop_location,country
19-Nov,0,1,EUR,True,0,0,"Berlin, Germany",Germany
19-Dec,6,1,GBP,False,1,0,"Bicester, United Kingdom",United Kingdom
19-Nov,20,0,USD,False,0,0,"Kyiv City, Ukraine",Ukraine
19-Nov,30,0,USD,False,0,0,"West Allis, Wisconsin",United States
19-Nov,3,0,EUR,True,0,0,"Lisbon, Portugal",Portugal
19-Nov,2,1,EUR,False,0,0,"Düsseldorf, Germany",Germany
19-Nov,17,0,USD,False,1,0,"Jaipur, India",India
19-Nov,8,0,GBP,True,0,0,"Luton, United Kingdom",United Kingdom
19-Nov,0,0,EUR,False,0,0,"Durango, Spain",Spain
19-Nov,17,2,EUR,False,7,0,"Barcelona, Spain",Spain
19-Nov,10,3,USD,False,0,0,"Warangal, India",India
19-Nov,9,0,GBP,False,1,0,"Bath, United Kingdom",United Kingdom
19-Nov,8,2,USD,False,1,0,"Sunnyvale, California",United States
19-Nov,13,0,HKD,False,3,0,"Hong Kong, Hong Kong",Hong Kong
19-Nov,5,1,USD,False,0,0,"Yekaterinburg, Russia",Russia
19-Nov,3,0,GBP,False,1,0,"Exeter, United Kingdom",United Kingdom
19-Nov,9,0,USD,False,0,0,"Istanbul, Turkey",Turkey
19-Nov,17,0,EUR,False,0,0,"Auvergne-Rhône-Alpes, France",France
19-Nov,1,3,USD,False,3,0,"Honolulu, Hawaii",United States
19-Nov,26,1,USD,False,0,0,"Jiangsu, China",China
19-Nov,4,0,GBP,False,5,1,"Manchester, United Kingdom",United Kingdom
19-Dec,54,0,GBP,False,0,0,"South Benfleet, United Kingdom",United Kingdom
19-Nov,4,1,USD,False,0,0,"St.-Petersburg, Russia",Russia
19-Nov,8,0,EUR,True,0,0,"Lublin, Poland",Poland
19-Nov,11,2,USD,False,0,0,"Sochi, Russia",Russia
19-Nov,15,0,GBP,False,3,1,"Peacehaven, United Kingdom",United Kingdom
19-Nov,4,1,USD,False,0,0,"Boulder, Colorado",United States
19-Nov,1,1,USD,False,0,0,"Bhilai, India",India
19-Nov,3,2,USD,True,0,0,"Niigata, Japan",Japan
19-Nov,94,3,USD,False,1,0,"Jaipur, India",India
19-Nov,23,0,EUR,True,0,0,"Lielvārde, Latvia",Latvia
19-Nov,20,1,USD,False,1,0,"Noida, India",India
19-Nov,11,2,GBP,False,0,0,"Liverpool, United Kingdom",United Kingdom
19-Dec,30,0,USD,True,0,0,"Clark, Wyoming",United States
19-Nov,10,1,USD,False,0,0,"Missouri, United States",United States
19-Nov,6,1,GBP,False,5,0,"London, United Kingdom",United Kingdom
19-Nov,2,0,USD,False,0,0,"Kalamazoo, Michigan",United States
19-Nov,1,0,EUR,False,0,0,"Valencia, Spain",Spain
19-Nov,5,0,USD,False,0,0,"Moscow, Russia",Russia
19-Nov,8,0,USD,False,0,0,"Kansas, United States",United States
19-Dec,2,0,CHF,False,0,0,"Langenthal, Switzerland",Switzerland
19-Nov,10,2,GBP,False,0,0,"Wigan, United Kingdom",United Kingdom
19-Nov,20,1,USD,False,0,0,"Mumbai, India",India
19-Nov,1,0,EUR,False,0,0,"Argenteuil, France",France
19-Nov,14,0,USD,False,0,0,"Tacoma, Washington",United States
19-Nov,1,2,USD,True,6,0,"New York, United States",United States
19-Nov,11,0,USD,False,7,0,"Florissant, Colorado",United States
19-Nov,15,0,USD,False,0,0,"Астафьево, Russia",Russia
19-Nov,3,0,USD,True,0,0,"Orenburg Oblast, Russia",Russia
19-Nov,104,2,USD,True,2,0,"Vyshneve, Ukraine",Ukraine
19-Nov,12,0,USD,False,0,0,"Thāne, India",India
19-Nov,0,1,USD,False,0,0,"Bagalkot, India",India
19-Nov,0,0,USD,False,0,0,"Rapid City, South Dakota",United States
19-Nov,8,1,USD,False,0,0,"Tucson, Arizona",United States
19-Nov,50,0,AUD,True,2,0,"Sydney, Australia",Australia
19-Nov,20,2,USD,False,0,0,"Mumbai, India",India
19-Nov,9,0,EUR,False,0,0,"Utrecht, The Netherlands",The Netherlands
19-Nov,2,0,AUD,False,1,0,"Perth, Australia",Australia
19-Nov,12,4,USD,False,15,6,"Kennewick, Washington",United States
19-Nov,1,0,USD,False,0,0,"California, United States",United States
19-Nov,1,0,EUR,True,0,0,"Harderwijk, The Netherlands",The Netherlands
19-Nov,10,0,EUR,False,0,0,"Kapfham, Germany",Germany
19-Nov,1,1,USD,False,9,0,"Joplin, Missouri",United States
19-Nov,14,2,USD,False,0,0,"Achinsk, Russia",Russia
19-Nov,6,1,GBP,False,0,0,"London, United Kingdom",United Kingdom
19-Nov,1,0,EUR,False,0,0,"Clane, Ireland",Ireland
19-Nov,1,0,USD,False,0,0,"Arizona, United States",United States
19-Nov,3,0,EUR,False,0,0,"Toulouse, France",France
19-Nov,5,1,EUR,True,0,0,"Aschaffenburg, Germany",Germany
19-Nov,4,0,USD,False,0,0,"Dowagiac, Michigan",United States
19-Nov,4,0,CAD,False,0,0,"Vancouver, Canada",Canada
19-Nov,20,1,USD,False,0,0,"Jaipur, India",India
19-Nov,2,0,USD,False,0,0,United States,United States
19-Nov,20,6,USD,False,5,1,"Knoxville, Tennessee",United States
19-Dec,2,0,USD,False,0,0,"Navi Mumbai, India",India
19-Nov,66,2,USD,False,0,0,"Kolkata, India",India
19-Nov,9,1,USD,False,0,0,"Los Angeles, California",United States
19-Nov,0,0,USD,False,0,0,"Dallas, Texas",United States
19-Nov,3,1,USD,False,0,0,"Kansas City, Kansas",United States
19-Nov,6,1,USD,False,0,0,"Grodnenskaya, Belarus",Belarus
19-Nov,20,1,USD,True,0,0,"Pittsburgh, Pennsylvania",United States
19-Nov,1,0,USD,False,0,0,"Newnan, Georgia",United States
19-Nov,1,0,USD,False,0,0,"Kharkiv, Ukraine",Ukraine
19-Nov,0,0,USD,False,0,0,"Port Orchard, Washington",United States
19-Nov,0,0,USD,False,0,0,"Georgia, United States",United States
19-Nov,5,1,USD,True,0,0,"Mariupol, Ukraine",Ukraine
19-Nov,1,2,USD,False,0,0,"Missouri City, Texas",United States
19-Nov,5,0,CAD,True,0,0,"Saanich, Canada",Canada
19-Nov,0,0,USD,False,0,0,"Illinois, United States",United States
19-Nov,16,2,USD,False,2,0,"Carlisle, Iowa",United States
19-Nov,38,0,USD,True,4,0,"Crestview Hills, Kentucky",United States
19-Nov,16,3,USD,True,5,1,"West Palm Beach, Florida",United States
19-Nov,0,0,USD,True,0,0,"Atlanta, Georgia",United States
19-Nov,12,13,CAD,False,5,0,"Terrebonne, Canada",Canada
19-Nov,1,0,USD,False,0,0,"Santa Barbara, California",United States
19-Nov,6,1,AUD,False,0,0,"Oxenford, Australia",Australia
19-Nov,9,1,EUR,False,0,0,"Holzwickede, Germany",Germany
19-Nov,1,0,USD,False,0,0,"Florida, United States",United States
19-Nov,3,1,USD,True,1,0,"Warm Springs, Georgia",United States
19-Nov,5,0,USD,False,0,0,"Gurgaon, India",India
19-Nov,12,0,USD,True,0,0,"Los Angeles, California",United States
19-Nov,9,0,USD,False,0,0,"Varanasi, India",India
19-Nov,5,1,USD,False,0,0,"Indianapolis, Indiana",United States
19-Nov,6,2,USD,False,0,0,"Toledo, Ohio",United States
19-Nov,6,0,AUD,False,0,0,"Perth, Australia",Australia
19-Nov,1,0,USD,False,0,0,"Florida, United States",United States
19-Nov,1,0,USD,False,0,0,"Joint Base Lewis-McChord, Washington",United States
19-Nov,1,0,USD,False,0,0,"Avondale, Arizona",United States
19-Nov,85,2,USD,False,1,0,"Tacoma, Washington",United States
19-Nov,1,0,GBP,False,0,0,"Dubai, United Arab Emirates",United Arab Emirates
19-Nov,6,1,USD,False,0,0,"Sheffield, Alabama",United States
19-Dec,1,0,CAD,False,0,0,"Ontario, Canada",Canada
19-Nov,5,1,USD,False,0,0,"Glendora, California",United States
19-Nov,1,0,AUD,False,0,0,"Melbourne, Australia",Australia
19-Nov,1,0,USD,False,0,0,"Owensboro, Kentucky",United States
19-Nov,6,1,USD,True,1,0,"Utah, United States",United States
19-Nov,2,0,USD,False,0,0,"Aventura, Florida",United States
19-Nov,9,2,CAD,False,4,0,"Ontario, Canada",Canada
19-Nov,1,0,USD,False,0,0,"Oakland, California",United States
19-Nov,4,1,USD,False,1,0,"El Cerrito, California",United States
19-Nov,2,1,USD,False,0,0,"Harker Heights, Texas",United States
19-Nov,2,0,USD,False,0,0,"Huntington Beach, California",United States
19-Nov,5,4,USD,True,1,0,"New York, United States",United States
19-Nov,1,0,AUD,False,0,0,"Sydney, Australia",Australia
19-Nov,1,0,USD,True,0,0,"Texas, United States",United States
19-Nov,4,0,USD,True,2,0,"Miami, Florida",United States
19-Nov,4,0,AUD,False,0,0,"Adelaide, Australia",Australia
19-Nov,0,0,USD,False,2,0,"Summerdale, Alabama",United States
19-Dec,4,0,USD,False,0,0,"Union Springs, Alabama",United States
19-Nov,2,0,USD,True,0,0,"Mohave Valley, Arizona",United States
19-Dec,1,0,USD,False,0,0,"Pittsfield, Massachusetts",United States
19-Nov,1,0,USD,False,1,0,"California, United States",United States
19-Dec,3,4,USD,False,3,0,"McKinleyville, California",United States
19-Nov,2,0,USD,False,6,0,"Philadelphia, Pennsylvania",United States
19-Nov,2,0,USD,False,0,0,"Ciudad Juárez, Mexico",Mexico
19-Nov,0,0,USD,False,0,0,"Saratoga Springs, Utah",United States
19-Nov,16,0,AUD,False,0,0,"Melbourne, Australia",Australia
19-Dec,4,0,USD,False,0,0,"League City, Texas",United States
19-Nov,5,1,USD,False,1,0,"Hightstown, New Jersey",United States
19-Nov,9,1,USD,False,6,0,"Savannah, Georgia",United States
19-Nov,21,1,CAD,False,0,0,"Midway, Canada",Canada
19-Nov,6,1,USD,False,0,0,"Lyles, Tennessee",United States
19-Nov,1,0,AUD,False,0,0,"Yarra Junction, Australia",Australia
19-Nov,1,0,USD,False,0,0,"West Paris, Maine",United States
19-Dec,24,1,USD,False,0,0,"Pittsburgh, Pennsylvania",United States
19-Nov,46,1,USD,False,3,0,"Montezuma, Georgia",United States
19-Nov,2,0,CAD,False,0,0,"Toronto, Canada",Canada
19-Nov,140,5,USD,False,111,4,"Edgewater, New Jersey",United States
19-Nov,4,0,GBP,False,0,0,"London, United Kingdom",United Kingdom
19-Nov,1,0,CAD,False,0,0,"Ottawa, Canada",Canada
19-Nov,1,0,USD,False,0,0,"Medford, Oregon",United States
19-Nov,1,0,NZD,False,0,0,"Christchurch, New Zealand",New Zealand
19-Nov,11,1,USD,False,3,0,"Gig Harbor, Washington",United States
19-Nov,1,2,USD,False,1,0,"Dry Ridge, Kentucky",United States
19-Nov,5,5,USD,False,2,0,"Tuscaloosa, Alabama",United States
19-Nov,8,4,CAD,True,1,0,"North Bay, Canada",Canada
19-Dec,8,7,USD,False,4,0,"Myrtle Beach, South Carolina",United States
19-Dec,23,2,USD,False,1,0,"Littleton, Colorado",United States
19-Nov,3,1,USD,False,0,0,United States,United States
19-Nov,8,1,USD,False,1,0,"Atlanta, Georgia",United States
19-Nov,0,2,USD,False,1,0,"Pennsylvania, United States",United States
19-Nov,36,3,USD,False,104,0,"Los Angeles, California",United States
19-Dec,9,1,USD,True,0,0,"New Jersey, United States",United States
19-Nov,3,0,GBP,False,1,0,"Ballymena, United Kingdom",United Kingdom
19-Nov,6,0,AUD,False,0,0,"Manly, Australia",Australia
19-Nov,86,7,USD,False,14,0,"Columbia, South Carolina",United States
19-Nov,0,0,CAD,False,0,0,"Brockville, Canada",Canada
19-Nov,2,0,USD,False,0,0,"Orlando, Florida",United States
19-Nov,48,2,USD,True,1,0,"Miami, Florida",United States
19-Nov,11,1,AUD,False,0,0,"Perth, Australia",Australia
19-Nov,9,17,USD,False,1,0,"Cincinnati, Ohio",United States
19-Nov,55,8,USD,True,5,1,"New York, United States",United States
19-Nov,10,3,USD,False,0,0,"Georgia, United States",United States
19-Nov,43,6,USD,False,7,1,"Ocala, Florida",United States
19-Nov,1,0,NZD,False,0,0,"Auckland, New Zealand",New Zealand
19-Nov,2,1,USD,False,2,0,"North Carolina, United States",United States
19-Nov,11,0,AUD,False,0,0,"Perth, Australia",Australia
19-Nov,9,2,CAD,False,3,0,"Milton, Canada",Canada
19-Nov,16,5,CAD,False,0,0,"Stratford, Canada",Canada
19-Nov,1,0,USD,False,0,0,"Carolina Beach, North Carolina",United States
19-Nov,0,0,USD,False,0,0,"Salt Lake, Utah",United States
19-Nov,18,2,USD,False,7,1,"Newnan, Georgia",United States
19-Dec,2,0,USD,False,0,0,"Hampstead, North Carolina",United States
19-Nov,9,0,USD,False,5,0,"Mont Belvieu, Texas",United States
19-Nov,4,0,USD,False,1,0,"Denver, Colorado",United States
19-Nov,5,7,USD,False,8,2,"Knoxville, Tennessee",United States
19-Nov,9,2,USD,False,6,0,"San Diego, California",United States
19-Nov,4,1,USD,True,0,0,"Burnie, Australia",Australia
19-Nov,0,0,USD,False,1,0,"Gray, Georgia",United States
19-Nov,6,1,USD,False,13,0,"McAllen, Texas",United States
19-Nov,8,1,USD,False,0,0,"Anderson, Indiana",United States
19-Dec,2,0,USD,True,0,0,"Hong Kong, Hong Kong",Hong Kong
19-Nov,1,0,USD,False,0,0,"San Jose, California",United States
19-Nov,14,2,USD,False,3,0,"Tuttle, Oklahoma",United States
19-Nov,13,0,AUD,True,0,0,"Melbourne, Australia",Australia
19-Dec,16,0,AUD,False,1,0,"Warnervale, Australia",Australia
19-Nov,3,2,USD,False,1,0,"Hampton, Virginia",United States
19-Nov,29,4,USD,False,7,0,"Kingston, Pennsylvania",United States
19-Nov,0,0,USD,False,0,0,"Phoenix, Arizona",United States
19-Nov,1,0,USD,False,6,0,"Salt Lake, Utah",United States
19-Nov,1,0,USD,False,0,0,"Citrus Heights, California",United States
19-Nov,8,1,USD,False,1,1,"New Jersey, United States",United States
19-Nov,11,1,USD,False,0,0,"Los Angeles, California",United States
19-Nov,16,2,USD,False,0,0,"Winchester, Virginia",United States
19-Nov,3,9,USD,False,3,1,"Rhode Island, United States",United States
19-Nov,1,1,USD,False,2,2,"New Jersey, United States",United States
19-Nov,1,0,USD,False,0,0,"Detroit, Michigan",United States
19-Nov,1,0,CAD,False,0,0,"Jasper, Canada",Canada
19-Nov,30,1,USD,False,0,0,"Paragould, Arkansas",United States
19-Nov,0,1,USD,False,0,0,"Fargo, North Dakota",United States
19-Nov,61,3,USD,False,2,1,"Los Angeles, California",United States
19-Nov,3,4,USD,False,17,3,"Reno, Nevada",United States
19-Nov,4,6,USD,False,2,0,"Cypress, Texas",United States
19-Nov,11,9,USD,False,0,0,"Chicago, Illinois",United States
19-Nov,9,2,USD,False,0,0,"Bronx, New York",United States
19-Nov,14,1,USD,False,0,0,"Sevierville, Tennessee",United States
19-Nov,4,0,EUR,False,0,0,"Dresden, Germany",Germany
19-Nov,1,0,USD,False,0,0,"Vancouver, Canada",Canada
19-Nov,7,0,CAD,True,0,0,"Victoria, Canada",Canada
19-Nov,0,1,USD,False,4,0,"Toronto, Canada",Canada
19-Nov,14,1,USD,True,0,0,"Oregon, United States",United States
19-Nov,33,1,USD,False,1,0,"Boyle Heights, California",United States
19-Nov,13,0,EUR,False,0,0,"Bordeaux, France",France
19-Nov,119,1,AUD,False,0,0,"Adelaide, Australia",Australia
19-Nov,1,0,EUR,False,0,0,"Champs-sur-Marne, France",France
19-Nov,2,0,USD,False,0,0,"Allen, Texas",United States
19-Nov,1,0,USD,False,51,0,"Newburyport, Massachusetts",United States
19-Nov,1,0,USD,False,0,0,"Tampa, Florida",United States
19-Nov,5,2,USD,False,0,0,"Palmdale, California",United States
19-Nov,21,1,USD,False,3,0,"Omaha, Nebraska",United States
19-Nov,0,0,USD,False,0,0,"Miami, Florida",United States
19-Nov,2,11,USD,False,3,0,"Tulsa, Oklahoma",United States
19-Nov,1,0,USD,False,0,0,"Nyack, New York",United States
19-Nov,2,0,USD,False,0,0,"Plano, Texas",United States
19-Nov,2,5,USD,False,8,1,"Omaha, Nebraska",United States
19-Nov,1,0,USD,False,0,0,"Zhytomyr, Ukraine",Ukraine
19-Nov,9,2,CAD,False,1,1,"Kentville, Canada",Canada
19-Dec,3,0,USD,False,0,0,"Lewes, Delaware",United States
19-Nov,13,1,USD,True,1,0,"Atlanta, Georgia",United States
19-Nov,7,2,USD,False,4,0,"Atlanta, Georgia",United States
19-Nov,7,1,EUR,False,0,0,"Thessaloniki, Greece",Greece
19-Nov,3,0,USD,False,1,1,"Castleberry, Alabama",United States
19-Dec,12,0,EUR,False,0,0,"Saarlouis, Germany",Germany
19-Nov,4,0,USD,False,1,1,"Romney, West Virginia",United States
19-Nov,5,1,USD,False,0,0,"Florida, United States",United States
19-Nov,2,1,USD,False,60,0,"Anaheim, California",United States
19-Nov,6,0,USD,False,0,0,"Las Vegas, Nevada",United States
19-Dec,4,0,USD,False,0,0,"Ann Arbor, Michigan",United States
19-Nov,2,2,USD,False,0,0,"Centreville, Virginia",United States
19-Nov,7,0,USD,False,0,0,"Bloomington, Indiana",United States
19-Nov,7,0,GBP,False,0,0,"Barrow, United Kingdom",United Kingdom
19-Nov,4,2,USD,False,28,0,"Falling Waters, West Virginia",United States
19-Nov,6,4,USD,True,0,0,"Chicago, Illinois",United States
19-Nov,4,1,USD,False,0,0,"Boise, Idaho",United States
19-Nov,1,0,USD,False,0,0,"El Reno, Oklahoma",United States
19-Nov,34,2,USD,False,2,0,"Florida, United States",United States
19-Nov,1,1,USD,True,4,1,"Brooklyn, New York",United States
19-Nov,1,0,EUR,False,1,0,"Porto, Portugal",Portugal
19-Nov,1,0,CAD,False,0,0,"Markham, Canada",Canada
19-Nov,6,4,EUR,False,5,0,"Nîmes, France",France
19-Nov,25,3,CAD,False,1,0,"Toronto, Canada",Canada
19-Nov,1,1,CAD,False,4,0,"Winnipeg, Canada",Canada
19-Nov,2,0,USD,False,0,0,"Ridgewood, New York",United States
19-Nov,7,5,USD,False,2,1,"Leesburg, Florida",United States
19-Nov,0,0,USD,False,1,0,"Laredo, Texas",United States
19-Nov,5,0,GBP,True,0,0,"Birmingham, United Kingdom",United Kingdom
19-Nov,1,1,USD,False,0,0,"Sparta, Tennessee",United States
19-Nov,0,0,GBP,False,9,0,"Bracknell, United Kingdom",United Kingdom
19-Nov,2,0,AUD,False,0,0,"Berry, Australia",Australia
19-Nov,2,0,CAD,False,0,0,"Lloydminster, Canada",Canada
19-Nov,25,3,USD,False,13,0,"Bartlesville, Oklahoma",United States
19-Nov,10,3,GBP,False,4,0,"London, United Kingdom",United Kingdom
19-Nov,13,1,USD,False,1,0,"Charlotte, North Carolina",United States
19-Nov,4,1,USD,False,1,1,"Weaubleau, Missouri",United States
19-Nov,3,2,USD,False,0,0,"Honolulu, Hawaii",United States
19-Nov,5,1,USD,False,0,0,United States,United States
19-Nov,1,0,GBP,False,0,0,"Sheffield, United Kingdom",United Kingdom
19-Nov,2,0,USD,False,0,0,"Klamath Falls, Oregon",United States
19-Nov,17,5,USD,True,7,0,"Fontana, California",United States
19-Nov,2,0,USD,False,2,0,"Rochester, New York",United States
19-Dec,0,0,USD,True,0,0,"Columbia, Missouri",United States
19-Nov,2,0,CAD,False,0,0,"Burlington, Canada",Canada
19-Nov,2,6,USD,False,254,2,"San Diego, California",United States
19-Nov,27,0,USD,False,0,0,"Martinsburg, West Virginia",United States
19-Nov,2,0,USD,False,1,0,"Columbia, South Carolina",United States
19-Nov,4,0,USD,False,1,0,"Montana, United States",United States
19-Nov,2,0,USD,False,0,0,"Houston, Texas",United States
19-Nov,7,1,CAD,False,0,0,"British Columbia, Canada",Canada
19-Nov,11,13,USD,False,21,4,"Richardson, Texas",United States
19-Nov,3,0,GBP,False,0,0,"Shouldham, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Michigan, United States",United States
19-Nov,0,0,USD,False,0,0,"Mississippi, United States",United States
19-Nov,6,1,USD,False,0,0,"Los Angeles, California",United States
19-Nov,52,2,USD,True,6,0,"Kentucky, United States",United States
19-Nov,0,2,USD,False,2,0,"Illinois, United States",United States
19-Nov,10,3,USD,True,2,1,"Berkeley, California",United States
19-Nov,0,0,CHF,False,0,0,"Fribourg, Switzerland",Switzerland
19-Nov,0,0,USD,False,0,0,"Peachtree Corners, Georgia",United States
19-Nov,6,1,USD,False,0,0,"Providence, Rhode Island",United States
19-Nov,5,1,GBP,False,5,1,"Bristol, United Kingdom",United Kingdom
19-Nov,9,2,EUR,False,2,1,"Riga, Latvia",Latvia
19-Nov,16,2,GBP,False,1,0,"Newcastle-under-Lyme, United Kingdom",United Kingdom
19-Nov,3,1,USD,False,2,0,"Durham, North Carolina",United States
19-Nov,2,0,USD,False,0,0,"California, United States",United States
19-Nov,2,0,USD,False,0,0,"Tewksbury, Massachusetts",United States
19-Nov,16,0,GBP,True,0,0,"England, United Kingdom",United Kingdom
19-Nov,1,0,EUR,False,0,0,"Rovigo, Italy",Italy
19-Nov,1,0,USD,False,0,0,"Bristol, Connecticut",United States
19-Nov,11,1,USD,False,1,0,"Huntington, West Virginia",United States
19-Nov,3,1,USD,False,0,0,"Madison, West Virginia",United States
19-Nov,4,1,USD,False,0,0,"Bridgeton, New Jersey",United States
19-Nov,4,6,USD,False,0,0,"Wichita Falls, Texas",United States
19-Nov,19,2,USD,False,11,1,"Manhattan, New York",United States
19-Nov,1,0,USD,False,0,0,"Casper, Wyoming",United States
19-Nov,5,1,USD,False,2,0,"Discovery Bay, California",United States
19-Nov,7,1,USD,False,0,0,"Cleveland, Ohio",United States
19-Nov,6,3,USD,False,2,0,"Wilmington, North Carolina",United States
19-Nov,2,1,USD,False,3,2,"San Diego, California",United States
19-Nov,104,4,USD,True,3,0,"Sarasota, Florida",United States
19-Nov,5,1,USD,False,1,0,"Laurel, Mississippi",United States
19-Nov,4,0,GBP,True,5,0,"Chichester, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Coeur d'Alene, Idaho",United States
19-Nov,3,1,USD,True,0,0,"Cocoa Beach, Florida",United States
19-Nov,16,1,USD,False,3,1,"Missouri, United States",United States
19-Nov,1,0,USD,False,0,0,"Jonesboro, Arkansas",United States
19-Nov,12,3,USD,False,3,2,"Richmond, Virginia",United States
19-Nov,6,3,USD,False,0,0,"Portland, Oregon",United States
19-Nov,11,9,USD,False,19,0,"Los Angeles, California",United States
19-Dec,10,0,CAD,False,0,0,"Muskoka, Canada",Canada
19-Nov,1,0,USD,True,0,0,"Niles, Ohio",United States
19-Dec,27,3,USD,False,1,0,"White, Georgia",United States
19-Nov,6,0,GBP,False,0,0,"Inverness, United Kingdom",United Kingdom
19-Dec,8,0,GBP,False,0,0,"Preston, United Kingdom",United Kingdom
19-Nov,2,2,USD,False,0,0,"Asheville, North Carolina",United States
19-Nov,5,1,USD,False,0,0,"Brooklyn, New York",United States
19-Nov,10,7,USD,False,0,0,"Champaign, Illinois",United States
19-Nov,7,1,USD,False,0,0,"Las Vegas, Nevada",United States
19-Dec,6,1,USD,False,0,0,"Alaska, United States",United States
19-Nov,2,0,EUR,False,0,0,"Aalen, Germany",Germany
19-Nov,15,1,USD,False,2,0,United States,United States
19-Nov,4,0,EUR,False,0,0,"Baveno, Italy",Italy
19-Nov,1,0,USD,False,0,0,"Chandler, Texas",United States
19-Nov,2,1,CAD,False,0,0,"Montreal, Canada",Canada
19-Nov,5,1,USD,False,0,0,"Blue Bell, Pennsylvania",United States
19-Nov,25,0,EUR,False,2,0,"Dresden, Germany",Germany
19-Nov,1,26,USD,True,98,4,"Windermere, Florida",United States
19-Dec,3,2,GBP,False,2,0,"London, United Kingdom",United Kingdom
19-Nov,6,1,USD,False,0,0,"Washington, D.C.",United States
19-Nov,1,0,USD,False,0,0,"Cincinnati, Ohio",United States
19-Nov,13,4,EUR,True,1,0,"Venezia, Italy",Italy
19-Nov,1,0,USD,False,0,0,"Frankfurt am Main, Germany",Germany
19-Nov,4,1,USD,False,1,0,"California, United States",United States
19-Nov,4,1,USD,False,0,0,"Colorado Springs, Colorado",United States
19-Nov,5,2,USD,False,0,0,"Miami, Florida",United States
19-Nov,8,0,EUR,False,0,0,"Ljubljana, Slovenia",Slovenia
19-Nov,11,4,USD,False,1,0,"Chicago, Illinois",United States
19-Nov,3,0,EUR,False,0,0,"Paris, France",France
19-Nov,1,0,EUR,False,0,0,"Bergisch Gladbach, Germany",Germany
19-Nov,6,1,USD,False,2,0,"Pennsylvania, United States",United States
19-Nov,0,0,USD,False,0,0,"Elkader, Iowa",United States
19-Nov,6,0,USD,False,1,0,"Panama City, Florida",United States
19-Nov,2,0,USD,False,0,0,"Columbus, Ohio",United States
19-Nov,3,0,USD,False,2,0,"Peterborough, New Hampshire",United States
19-Nov,18,1,GBP,False,1,0,"Cardiff, United Kingdom",United Kingdom
19-Nov,7,0,EUR,False,0,0,"Paris, France",France
19-Nov,6,3,USD,False,0,0,"Denver, Colorado",United States
19-Nov,7,26,USD,True,12,0,"Danbury, Connecticut",United States
19-Nov,1,0,USD,False,0,0,"Durham, North Carolina",United States
19-Nov,19,3,USD,False,0,0,"Brookfield, Wisconsin",United States
19-Nov,4,2,USD,False,0,0,"Raeford, North Carolina",United States
19-Nov,9,2,USD,True,0,0,"Riverside, California",United States
19-Nov,3,2,USD,False,0,0,"California, United States",United States
19-Nov,4,3,USD,False,0,0,"Moscow, Russia",Russia
19-Nov,42,3,USD,False,0,0,"Philadelphia, Pennsylvania",United States
19-Nov,5,13,USD,False,0,0,"Newburgh, New York",United States
19-Nov,3,0,USD,False,0,0,"San Diego, California",United States
19-Nov,17,3,USD,True,1,0,"Fenton, Missouri",United States
19-Nov,2,0,USD,False,0,0,"San Diego, California",United States
19-Nov,7,1,CAD,True,1,0,"Whitby, Canada",Canada
19-Nov,8,1,USD,False,3,0,"Kingston, Jamaica",Jamaica
19-Nov,1,0,USD,False,0,0,"Warner Robins, Georgia",United States
19-Nov,8,0,GBP,False,0,0,"Andover, United Kingdom",United Kingdom
19-Nov,2,0,USD,False,0,0,"Seal Beach, California",United States
19-Dec,6,0,USD,False,1,0,"Orange, California",United States
19-Dec,8,1,GBP,False,1,0,"London, United Kingdom",United Kingdom
19-Nov,12,0,USD,False,0,0,"Porterville, California",United States
19-Nov,21,0,USD,False,0,0,"Lexington, Massachusetts",United States
19-Nov,8,0,USD,False,1,0,"South Carolina, United States",United States
19-Nov,0,0,GBP,False,0,0,"Oswestry, United Kingdom",United Kingdom
19-Nov,0,0,USD,False,0,0,"Alexander, Maine",United States
19-Nov,20,10,USD,False,1,0,"New York, United States",United States
19-Nov,2,0,USD,False,0,0,"Norway, Maine",United States
19-Nov,4,4,USD,False,0,0,"Cape Coral, Florida",United States
19-Nov,1,0,USD,False,0,0,"London, United Kingdom",United Kingdom
19-Nov,9,0,USD,False,0,0,"Seattle, Washington",United States
19-Nov,1,0,EUR,False,0,0,"Swinford, Ireland",Ireland
19-Nov,3,0,CAD,True,0,0,"Toronto, Canada",Canada
19-Nov,1,0,GBP,False,1,0,"Rossendale, United Kingdom",United Kingdom
19-Nov,6,0,EUR,False,0,0,"Vienna, Austria",Austria
19-Nov,26,1,USD,False,2,0,"Brazoria, Texas",United States
19-Nov,21,6,CAD,False,3,0,"Toronto, Canada",Canada
19-Nov,7,0,EUR,False,0,0,"Karlsruhe, Germany",Germany
19-Nov,15,5,USD,False,11,0,"Atlanta, Georgia",United States
19-Nov,2,5,EUR,False,0,0,"'s-Hertogenbosch, The Netherlands",The Netherlands
19-Nov,36,3,USD,False,4,0,"Kentucky, United States",United States
19-Nov,22,20,USD,True,6,0,"Fort Worth, Texas",United States
19-Nov,3,0,USD,False,3,0,"Oklahoma, United States",United States
19-Nov,10,3,EUR,False,0,0,"Milan, Italy",Italy
19-Nov,1,0,USD,False,0,0,"Houston, Texas",United States
